CustomerID,Age,Total_Spent,Avg_Transaction,Transaction_Count,Spending_Volatility,Product_Categories,Days_Since_Last_Transaction,Customer_Tenure_Days,Transaction_Frequency,Service_Interactions,Resolution_Rate,Days_Since_Last_Service,LoginFrequency,Days_Since_Last_Login,Days_Since_Last_Transaction_log,Transaction_Frequency_log,Gender_encoded,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_encoded,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,ChurnStatus
734,0.7843137254901961,-0.2979528644630171,0.4097374740860854,0.5,0.5959139720618588,0.5,61,0.3720847780763075,0.6,1.0,0.5,-1.1453399020797044,0.20833333333333331,-0.5732757221618021,0.2644835492729794,-0.4627319549071561,1,False,False,False,True,3,True,False,False,0
735,0.7058823529411765,1.2170007432166643,0.5354994971161149,0.875,0.5315425802398971,0.75,16,0.9544197937729715,0.7643312101910829,1.0,0.5,-0.7224915265248026,0.5624999999999999,-0.8689507473180431,-0.8360795625784478,-0.3600935343315275,0,False,False,False,True,1,False,False,True,0
736,0.9607843137254902,-0.9357296803358924,0.3741866622878137,0.25,0.31548562711256023,0.5,149,-0.9563669764817072,0.8653846153846154,0.5,0.0,-0.6905113972811545,0.6041666666666666,1.191236524738346,1.0159579275285484,-0.30162348246093224,0,False,False,False,True,1,False,False,True,0
737,0.47058823529411764,1.1717026320005124,0.46612204684004177,1.0,0.42325984864347466,0.75,44,0.8361329937095866,0.8970099667774087,1.0,0.5,-0.8006651757870533,0.3125,0.514045338090181,-0.008098420686314417,-0.28397431780038956,1,False,True,False,False,2,True,False,False,0
738,0.6470588235294118,-0.8015421535095744,0.44196309448059273,0.25,0.5077024318746074,0.0,228,-1.4932070690770693,2.0,1.0,0.0,-1.0174193851051123,0.5624999999999999,0.3995904896426039,1.3758204004258132,0.19719105381975965,1,True,False,False,False,3,True,False,False,0
739,0.3529411764705882,-1.2572189367632096,0.32775713787228794,0.125,0.43531452843169516,0.25,83,0.43577767041813015,0.23807649043869514,0.0,0.0,1.3597702220060581,0.49999999999999994,-0.8880265553926393,0.522784984798671,-0.7319515028497177,1,False,False,True,False,3,False,True,False,0
740,0.6470588235294118,1.1212570081461604,0.45764486134772875,1.0,0.4967545092877868,1.0,29,1.136399486178179,0.8083832335329342,0.5,1.0,-0.5732509233877785,0.9791666666666666,0.3805146815680077,-0.3529725876491292,-0.33420350918782055,1,False,False,False,True,3,False,True,False,0
741,0.27450980392156865,1.4231315322047606,0.574539707301053,0.875,0.46477819987436814,1.0,16,0.626856347443598,0.8633093525179857,0.5,1.0,-0.4950772741255277,0.6041666666666666,0.13252917659825716,-0.8360795625784478,-0.3027920648223767,0,False,True,False,False,3,False,False,True,0
742,0.9607843137254902,-0.9265183419306938,0.5783164679077978,0.125,0.8554036672549431,0.25,183,-0.8016842379372808,0.49586776859504134,0.0,0.0,1.3597702220060581,0.9166666666666666,0.9337131157312974,1.1897286189027467,-0.5333815280591386,0,True,False,False,False,3,False,True,False,1
743,0.13725490196078433,-0.20138281815322265,0.5537880498368194,0.375,0.22024468307857975,0.5,16,0.8907269014311489,0.39087947882736157,1.0,1.0,-0.15750924322035403,0.2708333333333333,-0.21083536874447437,-0.8360795625784478,-0.6097768207846622,0,True,False,False,False,1,False,True,False,0
744,0.8431372549019608,-0.18293304917104583,0.3671462878958927,0.625,0.32424994765337567,0.75,79,0.1992040702913604,0.7792207792207793,0.0,0.0,1.3597702220060581,0.5416666666666666,0.2565219290831324,0.4812858104247735,-0.35127109294969083,0,False,False,False,True,3,False,False,True,0
745,0.9019607843137255,1.8588007465988698,0.5818058662944642,1.0,0.4282851245849661,0.75,34,0.699648224405681,0.9440559440559442,0.0,0.0,1.3597702220060581,0.9791666666666666,0.24698402504583436,-0.2218575145415432,-0.25825642625280915,0,True,False,False,False,3,False,False,True,0
746,0.9411764705882354,-0.8970962433776186,0.6006075658367372,0.125,0.7888187610301816,0.0,72,0.5813614243422961,0.23807649043869514,0.5,1.0,-0.8930522158242588,0.6041666666666666,-1.5747556460781025,0.403402019793393,-0.7319515028497177,1,True,False,False,False,2,True,False,False,0
747,0.6470588235294118,-0.4063757359265591,0.4761386727970606,0.375,0.5776674344171577,0.25,6,1.2455873016213035,0.3468208092485549,1.0,0.0,-0.1610625909140927,0.18749999999999997,-1.4221491814813327,-1.590788029719221,-0.6435697533456638,1,False,True,False,False,1,False,True,False,0
748,0.33333333333333337,-1.3309096440047976,0.2719267636856257,0.125,0.24749484011845294,0.25,43,0.36298579345604715,0.24096385542168672,0.0,0.0,1.3597702220060581,0.3958333333333333,1.4296841256707986,-0.027213030763161308,-0.7295060393016662,0,False,False,True,False,3,True,False,False,1
749,0.5686274509803921,-0.8788767578555717,0.4029023584227919,0.25,0.1485447638419431,0.5,9,0.554064470481515,0.33333333333333337,1.0,0.5,-0.793558480399576,0.8958333333333333,1.2389260449248365,-1.287413037130303,-0.6541359206523968,1,True,False,False,False,3,False,True,False,0
750,0.23529411764705888,1.806147110744448,0.6470781419979885,0.875,0.43094732433968475,0.75,26,0.9271228399121904,0.7717041800643086,1.0,0.5,-0.6656379634249838,0.12499999999999999,-0.43974506563962873,-0.44258848638281806,-0.35571559849035045,0,False,False,True,False,3,False,False,True,0
751,0.9019607843137255,-0.12831523086257487,0.3809396744596563,0.625,0.5632496784421646,0.25,96,0.4539756396586509,0.6949806949806949,0.5,1.0,-1.2057468128732618,0.6874999999999999,-0.468358777751523,0.6451762444871019,-0.4021914960319001,0,True,False,False,False,3,False,False,True,0
752,0.6274509803921569,1.069714151334719,0.44896241712678825,1.0,0.47309383506326463,0.75,25,0.9999147168742734,0.8463949843260189,1.0,1.0,-1.2093001605670004,0.5416666666666666,-1.4698387016678234,-0.47468906400025296,-0.3123653809167278,0,True,False,False,False,1,False,False,True,0
753,0.6666666666666666,0.398085666822739,0.513885752991646,0.625,0.44916394962759115,0.75,45,0.2356000087724019,0.7659574468085106,1.0,0.5,-1.0103126897176349,0.4583333333333333,0.09437756044906478,0.010596053866028623,-0.35912633395689275,0,True,False,False,False,2,False,True,False,1
754,1.0,-0.19642495071748367,0.5556764301401916,0.375,0.3376506834973528,0.5,66,0.25379797801292264,0.5063291139240506,0.0,0.0,1.3597702220060581,0.9374999999999999,-1.155087868436986,0.33045181861665046,-0.526065202312224,1,False,False,False,True,2,False,False,True,0
755,0.4509803921568628,-0.9853354468650644,0.3491245715224039,0.25,0.48769106517902544,0.5,192,-1.1110497150261336,1.0344827586206897,0.0,0.0,1.3597702220060581,0.9166666666666666,1.3056913731859232,1.2303468358161562,-0.2105264351774187,0,False,False,False,True,3,False,False,True,0
756,0.4901960784313726,1.1034980895443731,0.6920298035673966,0.625,0.42765696509227963,0.5,221,-0.7834862686967601,1.4634146341463414,0.0,0.0,1.3597702220060581,0.49999999999999994,-0.32529021719205153,1.3494149518998064,-0.009689585327426914,0,False,False,False,True,2,True,False,False,0
757,0.9019607843137255,0.29401108892988587,0.5891336029064635,0.5,0.2391193802159672,0.75,53,0.8270340090893262,0.5,0.5,1.0,-1.0920396866736244,0.5624999999999999,-0.5923515302363983,0.14697779613554102,-0.530485483926352,0,False,False,True,False,2,True,False,False,1
758,0.9803921568627451,0.6209865101426524,0.37340667911902947,1.0,0.4775208638688642,0.75,19,-0.08286445293671123,1.3499999999999999,1.0,0.0,-1.1559999451609204,0.3541666666666667,-0.30621440911745534,-0.6978467546119443,-0.05917065944578106,1,False,False,True,False,2,False,True,False,0
759,0.8431372549019608,-0.9361767011702623,0.5709887312957984,0.125,0.4063294546977357,0.25,291,-1.6842857461025371,2.5,0.5,1.0,-0.41335027716953826,0.24999999999999997,1.1053953884026633,1.5825345848301111,0.3590208009988408,0,False,False,False,True,2,False,False,True,0
760,0.8039215686274509,-1.0692263567818205,0.9605082206120815,0.0,0.0,0.0,235,-1.8935623923685259,30.0,1.0,0.5,-0.5163973602879597,0.24999999999999997,1.496449453931885,1.4014307242051025,2.648903447294453,1,False,False,True,False,2,False,True,False,0
761,0.9019607843137255,0.057090046713824893,0.27847451712884086,1.0,0.34426131434895757,0.5,13,1.2546862862415638,0.7780979827089337,0.5,1.0,-0.39558353870084495,0.9166666666666666,1.7158212467897414,-1.0012217472008615,-0.3519337993931126,1,False,True,False,False,1,False,True,False,0
762,0.0,1.7757226018355128,0.5678277468749359,1.0,0.34713290060123836,1.0,107,0.21740203953188114,1.1587982832618027,0.5,0.0,-0.1610625909140927,0.6874999999999999,-1.1741636765115822,0.7365440786539,-0.14826178008752203,0,False,False,True,False,1,True,False,False,1
763,0.23529411764705888,-0.7774707588830483,0.2644348200907243,0.5,0.201100774730041,0.5,50,-0.42862586850660545,0.9259259259259258,1.0,1.0,-1.1559999451609204,0.2708333333333333,0.6571138986496525,0.09836088690272594,-0.26809280838166955,1,False,True,False,False,1,True,False,False,1
764,0.17647058823529416,-1.0431636875294648,0.9999999999999999,0.0,0.0,0.0,340,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.5624999999999999,1.3438429893351156,1.7144815057810812,2.648903447294453,1,False,False,False,True,2,True,False,False,0
765,0.3529411764705882,-0.254497020927904,0.42291508446396675,0.5,0.6120965570877329,0.5,110,-0.21934922224061684,0.8108108108108109,0.5,1.0,-0.9996526466364188,0.24999999999999997,-1.4698387016678234,0.7598486693814474,-0.332795180041708,0,False,True,False,False,1,False,True,False,0
766,0.07843137254901966,-0.4833852342111965,0.6026601531230116,0.25,0.16795788340163323,0.5,206,-1.220237530469258,1.2,1.0,1.0,-0.8610720865806107,0.6874999999999999,-0.029615192035810495,1.2899106703100172,-0.12841434532607565,0,False,False,False,True,2,False,False,True,0
767,0.13725490196078433,1.2497822710704594,0.5416983107206633,0.875,0.21961652358589334,0.75,9,1.0727065938363562,0.7339449541284404,0.0,0.0,1.3597702220060581,0.08333333333333333,-0.33482812122934963,-1.287413037130303,-0.3783315225896562,1,False,False,False,True,2,True,False,False,0
768,0.05882352941176472,-0.26904551717376163,0.4185020217984769,0.5,0.4760252460291346,0.75,136,-0.2921410992026998,0.847457627118644,0.0,0.0,1.3597702220060581,0.8124999999999999,-0.4492829696769268,0.9388505535207423,-0.31176136183710523,0,False,False,False,True,1,True,False,False,0
769,0.9411764705882354,-0.013038039938693584,0.49608982121964734,0.5,0.31342167449373337,0.5,180,-0.610605560911813,1.0563380281690142,1.0,0.5,-0.2214695017076501,0.18749999999999997,0.3900525856053058,1.1757464242819102,-0.19930902108994486,1,False,False,True,False,3,True,False,False,0
770,0.23529411764705888,-0.40151269109205,0.3119522157679755,0.625,0.33325356704854775,0.5,53,0.8543309629501074,0.594059405940594,1.0,0.0,-0.9499057789240775,0.7291666666666666,1.496449453931885,0.14697779613554102,-0.4666370381416825,0,True,False,False,False,2,False,False,True,0
771,0.7254901960784313,0.31637567673427247,0.4199183070260062,0.75,0.4772217403009183,0.75,18,0.7997370552285451,0.7070707070707071,1.0,0.5,-0.4240103202507543,0.10416666666666667,0.800182459209124,-0.7414750023179489,-0.394729919476011,0,True,False,False,False,2,False,True,False,0
772,0.8823529411764707,-0.19302488315909425,0.5569490342576817,0.375,0.5694116239418504,0.5,63,-0.53781368394973,0.8,1.0,0.0,-1.1737666836296137,0.4166666666666667,0.6380380905750563,0.29148786028381374,-0.33908151818111115,0,False,True,False,False,1,False,True,False,0
773,0.9411764705882354,0.8829813573410996,0.47221823108027666,0.875,0.47868744578385336,0.75,13,0.31749087035474527,0.9836065573770493,0.0,0.0,1.3597702220060581,0.7083333333333333,-0.0105393839612143,-1.0012217472008615,-0.23711293760295277,1,True,False,False,False,2,False,False,True,0
774,0.8823529411764707,-1.6601878998188635,0.06504649110203412,0.0,0.0,0.0,331,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.3125,-1.345845949182948,1.6917310286575375,2.648903447294453,1,False,False,False,True,2,False,True,False,0
775,0.3529411764705882,0.4332377597072833,0.6313347975122642,0.5,0.46085968113427656,0.75,29,0.626856347443598,0.539568345323741,0.5,1.0,-1.138233206692227,0.3958333333333333,-0.24898698489366675,-0.3529725876491292,-0.5031514696402508,1,True,False,False,False,2,False,False,True,1
776,1.0,0.5156386001761397,0.6563147847862231,0.5,0.3002004127905238,0.5,8,0.8634299475703677,0.4934210526315789,1.0,0.5,-0.7793450896246213,0.6249999999999999,-0.29667650508015725,-1.377028935863992,-0.5351000642459222,0,False,True,False,False,1,True,False,False,0
777,0.9607843137254902,0.29926697025520516,0.48892629159054984,0.625,0.41626035715354015,0.5,87,0.3811837626965679,0.7171314741035857,0.0,0.0,1.3597702220060581,0.08333333333333333,-0.7449579948331678,0.5623532517551981,-0.38856090414315486,1,False,False,False,True,3,False,False,True,1
778,0.13725490196078433,1.0802123678994675,0.45072764219298417,1.0,0.4211958960246478,1.0,50,0.8543309629501074,0.891089108910891,1.0,0.5,-1.1559999451609204,0.10416666666666667,-0.17268375259528196,0.09836088690272594,-0.28725607591003066,0,False,False,True,False,3,False,True,False,0
779,0.5098039215686275,0.4009438909455284,0.5146041585418419,0.625,0.510005683347791,0.75,29,0.9999147168742734,0.5642633228840126,0.5,1.0,-0.23923624017634346,0.020833333333333332,-0.10591842433419528,-0.3529725876491292,-0.4864458516104149,0,False,False,False,True,1,True,False,False,0
780,0.9607843137254902,1.1385689059135777,0.5978776247459923,0.75,0.4283748616553499,1.0,29,0.9817167476337526,0.662460567823344,0.5,0.0,-0.8219852619494854,0.7916666666666666,-1.0024814038402166,-0.3529725876491292,-0.42252912409134774,1,False,False,False,True,2,True,False,False,0
781,0.9019607843137255,-0.9732387921652962,0.5429093372195652,0.125,0.7653674733032216,0.0,164,-0.5287146993294696,0.3973509933774834,0.5,1.0,-0.2321295447888661,0.4375,1.5155252620064814,1.0970253688589722,-0.6049035454467935,0,False,True,False,False,3,True,False,False,0
782,0.5686274509803921,-0.303818319653386,0.40797224901988954,0.5,0.3488379049385301,0.75,77,0.32658985497500564,0.6122448979591836,0.5,0.0,-0.6123377480189038,0.20833333333333331,-0.6018894342736963,0.45975138548092087,-0.4547282414330877,1,False,False,True,False,1,True,False,False,1
783,0.05882352941176472,-0.18069794499919606,0.36772101233604954,0.625,0.43175495797313873,0.25,69,0.6450543166841187,0.6428571428571429,0.0,0.0,1.3597702220060581,0.2916666666666667,-0.33482812122934963,0.36770876797681623,-0.43498191635232875,0,False,False,False,True,1,False,False,True,0
784,0.1960784313725491,0.4072428208843775,0.7843551797040169,0.375,0.21300589273428852,0.5,85,-0.14655734527853384,0.6217616580310881,1.0,0.5,-0.3387299756010262,0.24999999999999997,-0.32529021719205153,0.5427991870821298,-0.44854960864182714,1,False,False,True,False,2,False,True,False,0
785,0.3921568627450981,0.9396852728766302,0.5548348693528192,0.75,0.3419281505189794,0.75,12,-0.6197045455320733,1.4893617021276597,0.5,1.0,-0.21436280632017274,0.6666666666666666,-0.8975644594299375,-1.064255346518612,0.0013102568451237625,0,False,False,False,True,2,False,True,False,0
786,0.823529411764706,1.1843682223076601,0.46825673761776715,1.0,0.3307708414345966,1.0,58,0.8725289321906281,0.8852459016393442,1.0,0.5,-0.6869580495874159,0.9374999999999999,-0.6305031463855907,0.22229815916838447,-0.2905048837951271,0,False,False,False,True,1,True,False,False,0
787,0.019607843137254943,-0.01584207971792304,0.30197664155668213,0.875,0.36238820256648024,0.75,37,1.0818055784566167,0.7317073170731707,1.0,0.5,-0.9854392558614642,0.2708333333333333,0.5426590502020754,-0.15190871979958986,-0.3796871727423672,1,False,True,False,False,1,False,False,True,0
788,0.3921568627450981,-0.3060398777393455,0.40729489521541895,0.5,0.5568185217313273,0.25,10,0.14461016256979814,0.6666666666666667,0.0,0.0,1.3597702220060581,0.7916666666666666,-0.43020716160233063,-1.206345595799879,-0.4198763991615593,1,False,False,False,True,1,False,True,False,1
789,0.3137254901960784,0.6618956895304458,0.43034545044027994,0.875,0.45514642098650954,1.0,0,0.9544197937729715,0.7643312101910829,1.0,1.0,-0.6372111818750745,0.020833333333333332,-0.7258821867585716,-3.2459098348263398,-0.3600935343315275,0,False,False,False,True,3,False,False,True,1
790,0.823529411764706,2.0523472217951575,0.6144009524005009,1.0,0.39466363554784484,0.75,31,0.28109493187370377,1.125,0.5,1.0,-0.7118314834435866,0.18749999999999997,0.6571138986496525,-0.29807842223454495,-0.1648277759138337,1,False,False,False,True,2,False,False,True,0
791,0.9803921568627451,-1.1185747476790824,0.4328085551838091,0.125,0.46265442254195205,0.25,68,0.24469899339266227,0.2542372881355932,1.0,1.0,-1.042292818961283,0.8541666666666666,-1.6033693581899966,0.3554702208288438,-0.718336771721469,0,True,False,False,False,1,False,False,True,1
792,0.5490196078431373,0.15455413469235899,0.5468708306820748,0.5,0.22865005533786006,0.5,12,0.31749087035474527,0.6147540983606556,1.0,0.5,-1.1773200313233523,0.6041666666666666,-0.29667650508015725,-1.064255346518612,-0.4530956424844285,0,False,False,True,False,2,False,True,False,0
793,0.5098039215686275,-0.10555780656737836,0.3866869188612245,0.625,0.5352517124824265,0.5,167,-0.6561004840131148,1.3138686131386863,0.5,1.0,-0.7509183080747119,0.6458333333333333,-0.954791883653726,1.11235126731703,-0.07543700222923624,0,False,True,False,False,3,False,False,True,0
794,0.4509803921568628,1.5763242175347458,0.8114288060099756,0.625,0.2205438066465257,0.75,30,1.063607609216096,0.5521472392638037,1.0,1.0,-0.416903624863277,0.16666666666666666,0.4186662977172001,-0.3250827332453797,-0.4946089059876634,0,False,True,False,False,1,False,False,True,0
795,0.9411764705882354,-0.37121009695612495,0.4894599642849811,0.375,0.5769196254972929,0.5,102,-0.6470014993928545,0.8695652173913043,0.5,1.0,-1.0351861235738056,0.9791666666666666,-1.6987483985629777,0.6962254240421178,-0.2992733240306494,0,False,True,False,False,2,False,True,False,0
796,0.03921568627450983,1.4126874999835723,0.5067016974896857,1.0,0.5034249648529808,1.0,35,1.0090137014945337,0.84375,0.0,0.0,1.3597702220060581,0.3125,1.4010704135589043,-0.19789637082727413,-0.3138703329371352,1,False,False,False,True,3,False,False,True,0
797,0.7450980392156864,-0.46714347722908917,0.4531291693179252,0.375,0.5155992940683797,0.25,26,0.8179350244690659,0.4013377926421405,0.5,1.0,0.034371532241534164,0.7916666666666666,-1.6796725904883814,-0.44258848638281806,-0.6019125692102345,1,False,False,True,False,1,False,False,True,0
798,0.17647058823529416,-0.4241617467001262,0.30622549723927006,0.625,0.279441237175077,0.5,61,0.21740203953188114,0.7725321888412017,1.0,1.0,-0.24278958787008212,0.08333333333333333,0.3805146815680077,0.2644835492729794,-0.3552250802321632,1,True,False,False,False,2,True,False,False,0
799,0.03921568627450983,-0.48081147789209694,0.4479361234836511,0.375,0.24094403398043732,0.25,103,-0.0555674990759301,0.5911330049261084,0.5,0.0,-0.02603537855202323,0.9374999999999999,1.7539728629389337,0.7044435010364648,-0.4685660779746456,0,True,False,False,False,1,True,False,False,1
800,0.8627450980392156,-0.0731284769467239,0.4778833719903938,0.5,0.5050402321198888,0.5,9,0.7906380706082847,0.5067567567567568,1.0,0.5,-0.8966055635179975,0.2916666666666667,0.3709767775307096,-1.287413037130303,-0.5257672048273602,1,False,True,False,False,2,False,True,False,0
801,0.8039215686274509,0.48077097509528544,0.4554896446971407,0.75,0.4102479734378272,0.75,1,1.3729730863049487,0.5833333333333334,0.0,0.0,1.3597702220060581,0.0625,-0.5828136261991002,-2.656343552307981,-0.47372488605776597,1,False,False,True,False,2,False,False,True,0
802,0.4901960784313726,-1.0332750448297665,0.4974240029557256,0.125,0.7723370524363614,0.0,26,-0.5014177454686884,0.38961038961038963,1.0,0.5,-0.9427990835366001,0.4791666666666667,-0.6018894342736963,-0.44258848638281806,-0.6107351478951283,1,True,False,False,False,3,True,False,False,0
803,0.7058823529411765,1.177581633276771,0.5280280793940763,0.875,0.419131943405821,0.75,5,1.3183791785833865,0.6779661016949152,0.5,0.0,-1.0778262958986695,0.49999999999999994,-1.2504669088099671,-1.721903102826807,-0.4127830253344882,0,False,True,False,False,3,False,False,True,0
804,0.5098039215686275,1.2888491827772133,0.6304111332334408,0.75,0.4016930393945739,0.75,20,0.3811837626965679,0.8366533864541833,0.5,1.0,-0.9463524312303389,0.7499999999999999,-1.5842935501154005,-0.6563475802380468,-0.31791887988122347,1,True,False,False,False,3,False,False,True,0
805,0.07843137254901966,-0.22548130495152896,0.3564112563886779,0.625,0.4919087074870629,0.75,2,0.5813614243422961,0.6593406593406594,0.5,1.0,-0.48797057873805033,0.4791666666666667,1.6204422064167605,-2.311469385345166,-0.4245011437878006,1,True,False,False,False,3,False,False,True,0
806,0.8039215686274509,-1.145694011630858,0.26812947720601815,0.25,0.3325954951990667,0.5,55,-1.1383466688869146,1.0714285714285714,0.5,1.0,-0.5554841849190851,0.8541666666666666,-0.43020716160233063,0.17791081783585652,-0.19163302784508254,1,False,False,True,False,3,False,True,False,1
807,0.1960784313725491,-0.06727656784224464,0.6045895851721095,0.375,0.43821602704077056,0.5,42,-1.0382578380640506,1.263157894736842,0.0,0.0,1.3597702220060581,0.24999999999999997,1.2198502368502404,-0.04676709543622891,-0.09870060714613123,0,False,True,False,False,2,True,False,False,1
808,0.23529411764705888,0.667219301285215,0.5818469180401896,0.625,0.546139810355658,0.25,85,0.5267675166207338,0.6741573033707865,1.0,0.5,-0.9676725173927708,0.3958333333333333,-0.41113135352773444,0.5427991870821298,-0.4151686991991821,1,True,False,False,False,3,False,True,False,0
809,0.7843137254901961,0.29162697781324626,0.31796629651675934,1.0,0.4787173581406479,1.0,24,1.090904563076877,0.8206686930091186,0.0,0.0,1.3597702220060581,0.08333333333333333,1.391532509521606,-0.5080488044709845,-0.3270955849946924,0,False,False,False,True,2,True,False,False,0
810,0.6470588235294118,0.03116283832036901,0.6418850961637143,0.375,0.2804283449492986,0.5,112,0.2356000087724019,0.5106382978723404,0.5,1.0,-0.8006651757870533,0.3958333333333333,1.3247671812605195,0.7750377221547013,-0.5230662634190734,0,False,False,False,True,2,False,True,False,0
811,0.7254901960784313,-0.5363775222128678,0.8739095630041667,0.125,0.026621997547186745,0.25,265,-1.584196915279673,1.7142857142857142,0.5,1.0,-0.5306107510629144,0.3541666666666667,0.8478719793956145,1.5032130853075294,0.09212190450926482,1,True,False,False,False,1,False,True,False,0
812,0.7647058823529412,1.0501129650518921,0.5787475112379153,0.75,0.38087403906553796,0.75,12,-0.11016140679749235,1.0659898477157361,1.0,1.0,-0.6087844003251651,0.7916666666666666,1.1340091005145574,-1.064255346518612,-0.1943930381957787,0,False,False,True,False,2,True,False,False,1
813,0.6274509803921569,1.2722687736478555,0.5459676922761141,0.875,0.48000358948281535,0.75,7,0.9271228399121904,0.7717041800643086,0.0,0.0,1.3597702220060581,0.9999999999999999,-1.4793766057051214,-1.477210987271263,-0.35571559849035045,1,False,False,True,False,2,False,False,True,0
814,0.6470588235294118,0.5190793059921991,0.35624704940577595,1.0,0.3180580897968951,1.0,41,0.3811837626965679,1.0756972111553786,1.0,1.0,-0.7971118280933147,0.04166666666666667,0.4282042017544982,-0.06678129771968778,-0.1894718756393796,0,True,False,False,False,3,False,True,False,0
815,0.5098039215686275,-1.048053824535754,0.4862374022455304,0.125,0.9670365828123599,0.25,14,1.0545086245958355,0.23807649043869514,0.0,0.0,1.3597702220060581,0.8958333333333333,-0.43974506563962873,-0.9425388701674883,-0.7319515028497177,1,False,False,True,False,2,False,True,False,0
816,0.6862745098039217,0.0437471521121769,0.313265871631191,0.875,0.3992402261374174,0.75,66,-0.21934922224061684,1.2972972972972974,0.0,0.0,1.3597702220060581,0.6249999999999999,-1.0120193078775146,0.33045181861665046,-0.0829825543431407,1,False,False,True,False,3,False,True,False,0
817,0.4901960784313726,-1.2586683679534394,0.15328721853896837,0.375,0.1672998115521522,0.25,134,0.15370914719005851,0.5309734513274336,0.0,0.0,1.3597702220060581,0.6041666666666666,-1.5652177420408042,0.9263420287948598,-0.5090286572253799,0,False,False,False,True,2,False,False,True,0
818,0.9803921568627451,0.03882992293410786,0.3123422073523676,0.875,0.203882623911938,0.5,15,1.136399486178179,0.718562874251497,0.5,1.0,-1.0529528620424988,0.8333333333333333,1.0004784439923842,-0.887644704752904,-0.38768614302844195,1,False,True,False,False,2,False,True,False,0
819,0.47058823529411764,-0.38174895177854323,0.3843469693548718,0.5,0.24166193054350754,0.75,57,-0.38313094540530357,0.8982035928143712,0.5,0.0,-0.7651316988496666,0.4791666666666667,0.5808106663512678,0.20775824353421982,-0.2833139665783204,0,False,True,False,False,3,False,False,True,0
820,0.3529411764705882,-0.9490590288516502,0.5612389416859952,0.125,0.5303460859681135,0.25,54,-0.8744761148993638,0.5309734513274336,0.0,0.0,1.3597702220060581,0.08333333333333333,-0.6114273383109945,0.1625849193777988,-0.5090286572253799,1,True,False,False,False,1,False,True,False,0
821,0.3921568627450981,-1.303302720960982,0.292863154005624,0.125,0.11405581645777872,0.25,112,0.017224377886152897,0.28436018957345977,0.5,1.0,-0.45243710180066365,0.3958333333333333,0.16114288871015148,0.7750377221547013,-0.6934214644347457,0,True,False,False,False,2,True,False,False,0
822,0.5882352941176471,1.36566903585939,0.49877871056466677,1.0,0.4093206903771949,0.75,133,-0.06466648369619048,1.3366336633663365,1.0,0.0,-0.47731053565683434,0.4791666666666667,1.5059873579691834,0.9200181011350096,-0.06515884806458404,0,True,False,False,False,2,True,False,False,0
823,0.5490196078431373,-0.834025667473789,0.4255629220632607,0.25,0.26152373545511653,0.5,125,-0.07376546831645085,0.44776119402985076,0.5,1.0,-1.0103126897176349,0.3333333333333333,-1.6987483985629777,0.867659151761486,-0.5676980245050269,0,False,False,False,True,3,False,True,False,1
824,0.1568627450980392,-1.285611532788645,0.632627927502617,0.0,0.0,0.0,169,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.14583333333333331,1.4487599337453947,1.122417235117589,2.648903447294453,0,False,False,False,True,3,False,True,False,0
825,0.3529411764705882,-0.24386334350425587,0.2277961370307272,1.0,0.35610660763961594,0.5,27,0.8998258860514092,0.8766233766233766,0.0,0.0,1.3597702220060581,0.4166666666666667,-1.2218531966980728,-0.4116554646825029,-0.2953174246614769,0,False,False,True,False,1,False,False,True,0
826,0.4901960784313726,-0.2270661970006585,0.35600073893142303,0.625,0.4322933803954414,0.75,113,-0.0919634375569716,0.9045226130653266,0.5,0.0,-0.4311170156382316,0.2708333333333333,-0.11545632837149337,0.7825317296815844,-0.27982499046390774,1,False,False,False,True,1,True,False,False,1
827,0.47058823529411764,1.4234972765237905,0.7728401650280178,0.625,0.2494092309533068,0.75,16,0.6905492397854206,0.631578947368421,0.0,0.0,1.3597702220060581,0.7708333333333333,-0.9071023634672355,-0.8360795625784478,-0.4422137382846256,1,False,True,False,False,1,False,True,False,1
828,0.7647058823529412,0.1280308985197431,0.6785853568422997,0.375,0.33645418922556913,0.5,55,-0.7652882994562393,0.96,0.5,0.0,-0.6585312680375065,0.6458333333333333,-0.9357160755791298,0.17791081783585652,-0.24968154531378697,0,False,False,False,True,2,False,True,False,0
829,0.823529411764706,-1.5208257681825665,0.2762166711139391,0.0,0.0,0.0,144,-1.8935623923685259,30.0,0.0,0.0,1.3597702220060581,0.7291666666666666,0.21837031293394005,0.9871224761935387,2.648903447294453,1,True,False,False,False,2,False,True,False,0
830,0.5490196078431373,-1.1799791550184424,0.3862969272768324,0.125,0.7777811013729772,0.25,69,-1.5023060536973296,1.3636363636363638,0.0,0.0,1.3597702220060581,0.8124999999999999,-0.10591842433419528,0.36770876797681623,-0.05309649400062658,1,False,True,False,False,3,False,False,True,0
